Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1980-12-12 00:00:00-05:00,0.09958378970623016,0.10001673867683572,0.09958378970623016,0.09958378970623016,469033600,0.0,0.0
1980-12-15 00:00:00-05:00,0.09482138921152826,0.09482138921152826,0.0943884402513504,0.0943884402513504,175884800,0.0,0.0
1980-12-16 00:00:00-05:00,0.08789349844738815,0.08789349844738815,0.08746055513620377,0.08746055513620377,105728000,0.0,0.0
1980-12-17 00:00:00-05:00,0.08962526172399521,0.09005821071200137,0.08962526172399521,0.08962526172399521,86441600,0.0,0.0
1980-12-18 00:00:00-05:00,0.09222372621297836,0.09265666945533343,0.09222372621297836,0.09222372621297836,73449600,0.0,0.0
1980-12-19 00:00:00-05:00,0.09785202145576477,0.09828497049747388,0.09785202145576477,0.09785202145576477,48630400,0.0,0.0
1980-12-22 00:00:00-05:00,0.10261441767215729,0.1030481412592605,0.10261441767215729,0.10261441767215729,37363200,0.0,0.0
1980-12-23 00:00:00-05:00,0.10694467276334763,0.10737762182371759,0.10694467276334763,0.10694467276334763,46950400,0.0,0.0
1980-12-24 00:00:00-05:00,0.11257297545671464,0.11300592451552123,0.11257297545671464,0.11257297545671463,48003200,0.0,0.0
1980-12-26 00:00:00-05:00,0.12296442687511445,0.12339737582387961,0.12296442687511445,0.12296442687511444,55574400,0.0,0.0
1980-12-29 00:00:00-05:00,0.12469616532325745,0.12512911411305477,0.12469616532325745,0.12469616532325745,93161600,0.0,0.0
1980-12-30 00:00:00-05:00,0.12209851193692989,0.12209851193692989,0.1216655746102333,0.1216655746102333,68880000,0.0,0.0
1980-12-31 00:00:00-05:00,0.1186349796350865,0.1186349796350865,0.11820203065872192,0.11820203065872192,35750400,0.0,0.0
1981-01-02 00:00:00-05:00,0.11950087547302246,0.1203667734942031,0.11950087547302246,0.11950087547302246,21660800,0.0,0.0
1981-01-05 00:00:00-05:00,0.11733619052771076,0.11733619052771076,0.11690325289964675,0.11690325289964676,35728000,0.0,0.0
1981-01-06 00:00:00-05:00,0.1121400030472335,0.1121400030472335,0.11170705407857895,0.11170705407857895,45158400,0.0,0.0
1981-01-07 00:00:00-05:00,0.10737762182371759,0.10737762182371759,0.10694467276334763,0.10694467276334763,55686400,0.0,0.0
1981-01-08 00:00:00-05:00,0.10521287381323463,0.10521287381323463,0.1047799363732338,0.1047799363732338,39827200,0.0,0.0
1981-01-09 00:00:00-05:00,0.11040825396776201,0.11084120307457934,0.11040825396776201,0.110408253967762,21504000,0.0,0.0
1981-01-12 00:00:00-05:00,0.1104082189671153,0.1104082189671153,0.10954233258962631,0.10954233258962631,23699200,0.0,0.0
1981-01-13 00:00:00-05:00,0.10607876200950761,0.10607876200950761,0.1056458130478859,0.1056458130478859,23049600,0.0,0.0
1981-01-14 00:00:00-05:00,0.10607875883579254,0.10651170778446108,0.10607875883579254,0.10607875883579254,14291200,0.0,0.0
1981-01-15 00:00:00-05:00,0.10824355483055115,0.10910944166871121,0.10824355483055115,0.10824355483055115,14067200,0.0,0.0
1981-01-16 00:00:00-05:00,0.10781056011780807,0.10781056011780807,0.10737761110067368,0.10737761110067368,13395200,0.0,0.0
1981-01-19 00:00:00-05:00,0.11387182027101517,0.11430476936479905,0.11387182027101517,0.11387182027101517,41574400,0.0,0.0
1981-01-20 00:00:00-05:00,0.11084120307457934,0.11084120307457934,0.11040825396776201,0.110408253967762,30083200,0.0,0.0
1981-01-21 00:00:00-05:00,0.11257297545671464,0.11343886201267914,0.11257297545671464,0.11257297545671463,15904000,0.0,0.0
1981-01-22 00:00:00-05:00,0.11387182027101517,0.11473771845858294,0.11387182027101517,0.11387182027101517,35548800,0.0,0.0
1981-01-23 00:00:00-05:00,0.11387177871541135,0.11430472765119774,0.11343882977962494,0.11343882977962494,11222400,0.0,0.0
1981-01-26 00:00:00-05:00,0.1121400030472335,0.1121400030472335,0.11170705407857895,0.11170705407857895,24640000,0.0,0.0
1981-01-27 00:00:00-05:00,0.11170705634658933,0.11170705634658933,0.11084116995334625,0.11084116995334625,23699200,0.0,0.0
1981-01-28 00:00:00-05:00,0.10781056011780807,0.10781056011780807,0.10737761110067368,0.10737761110067368,28156800,0.0,0.0
1981-01-29 00:00:00-05:00,0.10391406301500464,0.10391406301500464,0.10348111391067505,0.10348111391067505,43904000,0.0,0.0
1981-01-30 00:00:00-05:00,0.09871791953918298,0.09871791953918298,0.09785202145576477,0.09785202145576477,46188800,0.0,0.0
1981-02-02 00:00:00-05:00,0.09265666945533343,0.09265666945533343,0.09222372621297836,0.09222372621297836,23766400,0.0,0.0
