Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-04-19 00:00:00-04:00,0.3846818916817932,0.3846818916817932,0.3583991420951636,0.36317747831344604,3129600,0.0,0.0
1999-04-20 00:00:00-04:00,0.3631773869640256,0.3775133490419308,0.3524261263412161,0.3560098707675934,6768000,0.0,0.0
1999-04-21 00:00:00-04:00,0.35600978155786966,0.36317729595825016,0.35362062832019003,0.3619827330112457,3748800,0.0,0.0
1999-04-22 00:00:00-04:00,0.36317741288831656,0.36317741288831656,0.34286852375431054,0.3464522957801819,22718400,0.0,0.0
1999-04-23 00:00:00-04:00,0.3452576340237101,0.3464522244530599,0.3273379025858958,0.32972708344459534,12604800,0.0,0.0
1999-04-26 00:00:00-04:00,0.32972707109573196,0.33450540529049994,0.30583348606478417,0.31300193071365356,12350400,0.0,0.0
1999-04-27 00:00:00-04:00,0.3201695235846164,0.3488414497870832,0.31539118822713424,0.3464522957801819,22694400,0.0,0.0
1999-04-28 00:00:00-04:00,0.34884128731943775,0.34884128731943775,0.33331076811970206,0.3440629541873932,12009600,0.0,0.0
1999-04-29 00:00:00-04:00,0.34525754430632105,0.3464521344252489,0.3368954408174929,0.3440629541873932,4814400,0.0,0.0
1999-04-30 00:00:00-04:00,0.34764680609658266,0.36317732893953175,0.34525762529826315,0.3488413691520691,9931200,0.0,0.0
1999-05-03 00:00:00-04:00,0.3524260760247043,0.3524260760247043,0.34167385990828986,0.35123148560523987,3384000,0.0,0.0
1999-05-04 00:00:00-04:00,0.3512314693912552,0.3512314693912552,0.3249487313812124,0.3321162462234497,9604800,0.0,0.0
1999-05-05 00:00:00-04:00,0.33450533836260393,0.33928462862968445,0.315391048379369,0.33928462862968445,14457600,0.0,0.0
1999-05-06 00:00:00-04:00,0.3368955733761271,0.34406308956623705,0.3225596113108672,0.33271360397338867,3561600,0.0,0.0
1999-05-07 00:00:00-04:00,0.32255967466308194,0.3368956395439917,0.32255967466308194,0.33450552821159363,2500800,0.0,0.0
1999-05-10 00:00:00-04:00,0.3321163739081011,0.34167397549465983,0.3321163739081011,0.33450552821159363,1968000,0.0,0.0
1999-05-11 00:00:00-04:00,0.34884135139362055,0.36317731045128326,0.34167383670721163,0.35242605209350586,17174400,0.0,0.0
1999-05-12 00:00:00-04:00,0.3560099603141801,0.36437206920393783,0.35123162409589764,0.36317747831344604,16848000,0.0,0.0
1999-05-13 00:00:00-04:00,0.36317747831344604,0.3727351077789701,0.36198291476663885,0.36317747831344604,6993600,0.0,0.0
1999-05-14 00:00:00-04:00,0.36317724374391247,0.36317724374391247,0.3392846210553486,0.3440629541873932,2846400,0.0,0.0
1999-05-17 00:00:00-04:00,0.33928472024443657,0.3607881963253021,0.338090129776273,0.3607881963253021,3576000,0.0,0.0
1999-05-18 00:00:00-04:00,0.3643720063327519,0.3822926712811568,0.35362074486078987,0.3775133788585663,15153600,0.0,0.0
1999-05-19 00:00:00-04:00,0.39423938177034545,0.4085753423859044,0.3548152439844843,0.3607881963253021,45172800,0.0,0.0
1999-05-20 00:00:00-04:00,0.3631773183470932,0.3631773183470932,0.3189748772184283,0.3321162462234497,17817600,0.0,0.0
1999-05-21 00:00:00-04:00,0.327337911466731,0.327337911466731,0.31539113185154366,0.3249487578868866,30350400,0.0,0.0
1999-05-24 00:00:00-04:00,0.32733787544116666,0.33450539007922,0.31897486813165893,0.32375413179397583,16262400,0.0,0.0
1999-05-25 00:00:00-04:00,0.32494867216522694,0.3297270054080633,0.322559491871975,0.3261432349681854,13008000,0.0,0.0
1999-05-26 00:00:00-04:00,0.3249487578868866,0.3416738720054376,0.3249487578868866,0.3249487578868866,10473600,0.0,0.0
1999-05-27 00:00:00-04:00,0.32733783914876285,0.32733783914876285,0.32255950570106506,0.32255950570106506,8232000,0.0,0.0
1999-05-28 00:00:00-04:00,0.3273378251148114,0.3273378251148114,0.322559491871975,0.3261432349681854,8865600,0.0,0.0
1999-06-01 00:00:00-04:00,0.32494870784914925,0.3273378610610962,0.3201694170531166,0.3273378610610962,9854400,0.0,0.0
1999-06-02 00:00:00-04:00,0.3273379335171078,0.3273379335171078,0.3153911530971527,0.3153911530971527,13012800,0.0,0.0
1999-06-03 00:00:00-04:00,0.32375413179397583,0.32614328511087914,0.32016943111827467,0.32375413179397583,4156800,0.0,0.0
1999-06-04 00:00:00-04:00,0.3261432349681854,0.3273378251148114,0.323754082018601,0.3261432349681854,7891200,0.0,0.0
1999-06-07 00:00:00-04:00,0.3279351978005707,0.33450541781832044,0.3273379025858958,0.32972708344459534,12513600,0.0,0.0
1999-06-08 00:00:00-04:00,0.33092161842521184,0.3440629859436791,0.32972702819602584,0.33809006214141846,15331200,0.0,0.0
1999-06-09 00:00:00-04:00,0.3392846210553486,0.3512313972419676,0.3392846210553486,0.3440629541873932,9518400,0.0,0.0
1999-06-10 00:00:00-04:00,0.344063108833732,0.34645229014545503,0.34167392752200887,0.3452576994895935,3609600,0.0,0.0
1999-06-11 00:00:00-04:00,0.3452575761728651,0.3464521664020512,0.3261432575084678,0.33809006214141846,6100800,0.0,0.0
1999-06-14 00:00:00-04:00,0.33868742319471334,0.3392847184255931,0.3225595769633674,0.3249487578868866,5164800,0.0,0.0
1999-06-15 00:00:00-04:00,0.3249487578868866,0.327337911466731,0.3201694663549073,0.3249487578868866,4929600,0.0,0.0
1999-06-16 00:00:00-04:00,0.32972719226092556,0.34406315714183533,0.32494885631025744,0.33450552821159363,6441600,0.0,0.0
1999-06-17 00:00:00-04:00,0.33211627331376936,0.33689553750207396,0.3249487578868866,0.3249487578868866,7492800,0.0,0.0
1999-06-18 00:00:00-04:00,0.32733789032651145,0.32733789032651145,0.31300193071365356,0.31300193071365356,15873600,0.0,0.0
1999-06-21 00:00:00-04:00,0.3225595682121707,0.32972708344459534,0.31389742041568525,0.32972708344459534,8347200,0.0,0.0
1999-06-22 00:00:00-04:00,0.3297270561017417,0.3297270561017417,0.3165856874710839,0.32375413179397583,19305600,0.0,0.0
1999-06-23 00:00:00-04:00,0.3201694576685554,0.32972708344459534,0.3165857137241801,0.32972708344459534,21091200,0.0,0.0
1999-06-24 00:00:00-04:00,0.33211619994012936,0.33211619994012936,0.3201693956206463,0.32255950570106506,11520000,0.0,0.0
1999-06-25 00:00:00-04:00,0.3201694170531166,0.33092163189452234,0.3201694170531166,0.3273378610610962,7353600,0.0,0.0
1999-06-28 00:00:00-04:00,0.3380901003862338,0.3380901003862338,0.3249487313812124,0.3321162462234497,10915200,0.0,0.0
1999-06-29 00:00:00-04:00,0.33689555530509185,0.3404792995360764,0.3321162908642303,0.33570003509521484,9268800,0.0,0.0
1999-06-30 00:00:00-04:00,0.34645227818654195,0.36556750535964966,0.3392847618424617,0.36556750535964966,26923200,0.0,0.0
1999-07-01 00:00:00-04:00,0.3655675239240046,0.3655675239240046,0.3273379699777867,0.3464522957801819,8899200,0.0,0.0
1999-07-02 00:00:00-04:00,0.3512314829708451,0.371540367603302,0.3440630381665906,0.371540367603302,22488000,0.0,0.0
1999-07-06 00:00:00-04:00,0.3751241447525899,0.3751241447525899,0.3679566295201653,0.3727349638938904,19809600,0.0,0.0
1999-07-07 00:00:00-04:00,0.3751242029329827,0.3751242029329827,0.36556750535964966,0.36556750535964966,6312000,0.0,0.0
1999-07-08 00:00:00-04:00,0.36795663528778,0.3799034147661078,0.3560098284657778,0.37392956018447876,18604800,0.0,0.0
1999-07-09 00:00:00-04:00,0.37273498274654604,0.40857534977619525,0.37273498274654604,0.40558797121047974,21172800,0.0,0.0
1999-07-12 00:00:00-04:00,0.430078807489342,0.4420255868636416,0.4133536663643521,0.4241058826446533,40104000,0.0,0.0
1999-07-13 00:00:00-04:00,0.428884192900456,0.4312733736412622,0.406185198524075,0.4253004491329193,13886400,0.0,0.0
1999-07-14 00:00:00-04:00,0.4253005291383647,0.43485719921199817,0.40618527493365275,0.4085753858089447,13795200,0.0,0.0
1999-07-15 00:00:00-04:00,0.41215917156362736,0.4253005717685894,0.41096460819244385,0.41096460819244385,13704000,0.0,0.0
1999-07-16 00:00:00-04:00,0.41813204273550775,0.4229113069945585,0.4109645272025261,0.41932663321495056,10387200,0.0,0.0
1999-07-19 00:00:00-04:00,0.42052123707282546,0.4217158276679491,0.40618527493365275,0.4085753858089447,4363200,0.0,0.0
1999-07-20 00:00:00-04:00,0.4085753897798432,0.4085753897798432,0.3870709815195629,0.4014069437980652,17875200,0.0,0.0
1999-07-21 00:00:00-04:00,0.39662859210880486,0.39662859210880486,0.3775133385186293,0.38946014642715454,11208000,0.0,0.0
1999-07-22 00:00:00-04:00,0.38707091793741444,0.38707091793741444,0.36795662371546206,0.371540367603302,21326400,0.0,0.0
1999-07-23 00:00:00-04:00,0.3703457771927975,0.38229258363907,0.3703457771927975,0.371540367603302,8025600,0.0,0.0
1999-07-26 00:00:00-04:00,0.3810979992405805,0.3810979992405805,0.3727349638938904,0.3727349638938904,6052800,0.0,0.0
1999-07-27 00:00:00-04:00,0.37273496973640413,0.3751241506325534,0.36795663528778,0.37392956018447876,9859200,0.0,0.0
1999-07-28 00:00:00-04:00,0.3727350487622078,0.38468183077344487,0.37154045806086083,0.37990349531173706,24422400,0.0,0.0
1999-07-29 00:00:00-04:00,0.3727349468031857,0.38468172554646546,0.37034576605403524,0.38348713517189026,38880000,0.0,0.0
1999-07-30 00:00:00-04:00,0.38348711135975755,0.39423932640449005,0.3822925484030299,0.38468170166015625,45230400,0.0,0.0
1999-08-02 00:00:00-04:00,0.3846816604103717,0.3894600210995783,0.38229250740943654,0.3882654309272766,31334400,0.0,0.0
1999-08-03 00:00:00-04:00,0.3882655114436563,0.3882655114436563,0.37512414182577347,0.3787078857421875,25521600,0.0,0.0
1999-08-04 00:00:00-04:00,0.38109799626715446,0.38229258668718374,0.3775132953221582,0.3787078857421875,8995200,0.0,0.0
1999-08-05 00:00:00-04:00,0.3787078478170185,0.38468170166015625,0.3727349236586961,0.38468170166015625,24057600,0.0,0.0
1999-08-06 00:00:00-04:00,0.38348711135975755,0.38587629196055495,0.3822925484030299,0.38468170166015625,18398400,0.0,0.0
1999-08-09 00:00:00-04:00,0.38587629196055495,0.389460062861751,0.3822925484030299,0.38468170166015625,3105600,0.0,0.0
1999-08-10 00:00:00-04:00,0.38707088589624095,0.40857528884399974,0.3846817052730049,0.39184921979904175,21206400,0.0,0.0
1999-08-11 00:00:00-04:00,0.39901762920146894,0.42291121068809934,0.39423929571550764,0.418131947517395,19771200,0.0,0.0
1999-08-12 00:00:00-04:00,0.4205211815509161,0.44919310204367396,0.41813202801978944,0.43844184279441833,23961600,0.0,0.0
1999-08-13 00:00:00-04:00,0.4348571564988273,0.4432201921846134,0.43007882193135505,0.4336625933647156,8467200,0.0,0.0
1999-08-16 00:00:00-04:00,0.4372471305408409,0.4372471305408409,0.40260136517207407,0.41693732142448425,22344000,0.0,0.0
1999-08-17 00:00:00-04:00,0.418131947517395,0.42530039110291445,0.40737973330965294,0.418131947517395,19353600,0.0,0.0
1999-08-18 00:00:00-04:00,0.41335382497511397,0.4324681543099362,0.4049908137048051,0.427689790725708,27988800,0.0,0.0
1999-08-19 00:00:00-04:00,0.4575560921076508,0.5423772547436243,0.4420255429627882,0.5184836983680725,196699200,0.0,0.0
1999-08-20 00:00:00-04:00,0.5196782645231336,0.5232629103110286,0.4945909939925461,0.513705313205719,35308800,0.0,0.0
1999-08-23 00:00:00-04:00,0.50653691107596,0.50653691107596,0.4659190909640555,0.4826442301273346,50798400,0.0,0.0
1999-08-24 00:00:00-04:00,0.47547577197198865,0.48503336851828727,0.4515831204460033,0.48025500774383545,39806400,0.0,0.0
1999-08-25 00:00:00-04:00,0.4814497165660855,0.48622807851791994,0.45875074729965043,0.477865070104599,35035200,0.0,0.0
1999-08-26 00:00:00-04:00,0.4778649137341154,0.4850333293137759,0.46352895757211865,0.4706973731517792,27537600,0.0,0.0
1999-08-27 00:00:00-04:00,0.4802551086593319,0.5160945719934188,0.4778650527724911,0.4969802498817444,55238400,0.0,0.0
1999-08-30 00:00:00-04:00,0.5053423740454147,0.5148999724307928,0.4742812730398906,0.4951883554458618,15864000,0.0,0.0
1999-08-31 00:00:00-04:00,0.49698032121638747,0.5399882083890256,0.48742272128989966,0.5375990271568298,78686400,0.0,0.0
1999-09-01 00:00:00-04:00,0.5375987996257499,0.5375987996257499,0.5041476515396197,0.5125106573104858,56534400,0.0,0.0
1999-09-02 00:00:00-04:00,0.49578541351448135,0.5089267768845384,0.4850332298485902,0.5065367221832275,34108800,0.0,0.0
1999-09-03 00:00:00-04:00,0.5160947166498498,0.5232631363244543,0.5065371154163186,0.510121762752533,25886400,0.0,0.0
1999-09-07 00:00:00-04:00,0.5184838066104916,0.5184838066104916,0.5053424353601993,0.5077316164970398,12441600,0.0,0.0
1999-09-08 00:00:00-04:00,0.5089267768845384,0.5125105464407871,0.5065367221832275,0.5065367221832275,17006400,0.0,0.0
1999-09-09 00:00:00-04:00,0.5113160696099984,0.5148998399584037,0.4898116975248902,0.4993692934513092,20947200,0.0,0.0
1999-09-10 00:00:00-04:00,0.5077313120353105,0.51370513629287,0.5041475424790617,0.5065367221832275,16742400,0.0,0.0
1999-09-13 00:00:00-04:00,0.5089269420992687,0.5089269420992687,0.48503338730667245,0.4898117482662201,17443200,0.0,0.0
1999-09-14 00:00:00-04:00,0.4898118994283992,0.4898118994283992,0.4730867559109615,0.475475937128067,25036800,0.0,0.0
1999-09-15 00:00:00-04:00,0.46950297158356036,0.48503352407890377,0.46591919985332936,0.47905969619750977,21273600,0.0,0.0
1999-09-16 00:00:00-04:00,0.4730867156281215,0.47786507765546005,0.4611399355621507,0.46711376309394836,15811200,0.0,0.0
1999-09-17 00:00:00-04:00,0.46412646544303665,0.4683084076976615,0.4491931800412777,0.46591922640800476,17164800,0.0,0.0
1999-09-20 00:00:00-04:00,0.4575560343114408,0.46352898515211177,0.44919300079345703,0.44919300079345703,22910400,0.0,0.0
1999-09-21 00:00:00-04:00,0.43963629170021457,0.4420254444622041,0.40021216762136774,0.4061850905418396,73732800,0.0,0.0
1999-09-22 00:00:00-04:00,0.40618524768433417,0.41813205517547464,0.38229261707438755,0.4157428741455078,37598400,0.0,0.0
1999-09-23 00:00:00-04:00,0.41693743800518784,0.4181320284437997,0.3775133011945999,0.3810980021953583,37958400,0.0,0.0
1999-09-24 00:00:00-04:00,0.3822926683758189,0.39184933909078334,0.3201695235846164,0.3464522957801819,68491200,0.0,0.0
1999-09-27 00:00:00-04:00,0.3691512014504784,0.3751241537403356,0.3464522327538438,0.36795663833618164,43200000,0.0,0.0
1999-09-28 00:00:00-04:00,0.3685539521174925,0.406185278881322,0.3679566841578037,0.4014069437980652,41318400,0.0,0.0
1999-09-29 00:00:00-04:00,0.40976999926627294,0.4253005528670619,0.36317740877880933,0.3691512644290924,59404800,0.0,0.0
1999-09-30 00:00:00-04:00,0.3822925988294275,0.3942393784067305,0.3631773468193579,0.36795663833618164,34252800,0.0,0.0
1999-10-01 00:00:00-04:00,0.36198283117438873,0.3751242029329827,0.34645227818654195,0.36556750535964966,34776000,0.0,0.0
1999-10-04 00:00:00-04:00,0.3775132982676155,0.37870788869696526,0.3679566295201653,0.3727349638938904,17760000,0.0,0.0
1999-10-05 00:00:00-04:00,0.37273501561849054,0.410964566999192,0.37273501561849054,0.4085753858089447,47808000,0.0,0.0
1999-10-06 00:00:00-04:00,0.40976996767066676,0.47786510278848515,0.40618526627665164,0.45755618810653687,150873600,0.0,0.0
1999-10-07 00:00:00-04:00,0.47667064245777546,0.47667064245777546,0.4253006362772786,0.427689790725708,48729600,0.0,0.0
1999-10-08 00:00:00-04:00,0.42768953011333316,0.46233439498397755,0.4109644201057461,0.44919300079345703,39892800,0.0,0.0
1999-10-11 00:00:00-04:00,0.4527778587014478,0.4539724492857011,0.4253005252682613,0.43724730610847473,54446400,0.0,0.0
1999-10-12 00:00:00-04:00,0.43963646662412104,0.44441480139298395,0.4300788400577264,0.4312734305858612,32299200,0.0,0.0
1999-10-13 00:00:00-04:00,0.42649505108921176,0.42649505108921176,0.4109645272025261,0.41932663321495056,28036800,0.0,0.0
1999-10-14 00:00:00-04:00,0.42052127922399524,0.42052127922399524,0.4061853156478497,0.41096460819244385,19233600,0.0,0.0
1999-10-15 00:00:00-04:00,0.39065474954303414,0.410964566999192,0.38946015894791053,0.4085753858089447,21072000,0.0,0.0
1999-10-18 00:00:00-04:00,0.40976991954011055,0.40976991954011055,0.38468174318495585,0.3870709240436554,21518400,0.0,0.0
1999-10-19 00:00:00-04:00,0.3990176970400134,0.3990176970400134,0.3643719227990475,0.371540367603302,30892800,0.0,0.0
1999-10-20 00:00:00-04:00,0.3775132575166198,0.389460062861751,0.3715403333582974,0.38468170166015625,34872000,0.0,0.0
1999-10-21 00:00:00-04:00,0.3834871583385705,0.4026014804840088,0.37273496932032,0.4026014804840088,38212800,0.0,0.0
1999-10-22 00:00:00-04:00,0.40140683804356425,0.42410583093030985,0.40140683804356425,0.4121590256690979,28675200,0.0,0.0
1999-10-25 00:00:00-04:00,0.40976987915561774,0.41574280337003655,0.39184921979904175,0.39184921979904175,21384000,0.0,0.0
1999-10-26 00:00:00-04:00,0.4085753574229993,0.4444147954384486,0.4061852467137612,0.4300788342952728,48124800,0.0,0.0
1999-10-27 00:00:00-04:00,0.43246808871409315,0.4348572428001407,0.40379616156180215,0.41096460819244385,21412800,0.0,0.0
1999-10-28 00:00:00-04:00,0.41335362274680054,0.4205211372728374,0.389460066519477,0.39184921979904175,22276800,0.0,0.0
1999-10-29 00:00:00-04:00,0.3966285470938628,0.4300788015372308,0.3942393662515829,0.42291128635406494,33052800,0.0,0.0
1999-11-01 00:00:00-05:00,0.4157427534346148,0.46591904048575655,0.4157427534346148,0.44919300079345703,78254400,0.0,0.0
1999-11-02 00:00:00-05:00,0.4575561568116918,0.48025512607812687,0.4539724126914913,0.477865070104599,83750400,0.0,0.0
1999-11-03 00:00:00-05:00,0.4969801875126686,0.5375988825253704,0.4933955416310558,0.5244575142860413,201168000,0.0,0.0
1999-11-04 00:00:00-05:00,0.5304305483032752,0.5722438401175229,0.5304305483032752,0.5579078793525696,126033600,0.0,0.0
1999-11-05 00:00:00-05:00,0.5734383810933174,0.5782167426032517,0.5137053622290184,0.539988100528717,61636800,0.0,0.0
1999-11-08 00:00:00-05:00,0.5232629383305963,0.5710491764210986,0.5065369237513021,0.555518627166748,47001600,0.0,0.0
1999-11-09 00:00:00-05:00,0.5543240959994926,0.5567132769093789,0.5256521750856842,0.5471556782722473,27235200,0.0,0.0
1999-11-10 00:00:00-05:00,0.5489476609826803,0.5495449563157255,0.531625221326629,0.5423774123191833,14404800,0.0,0.0
1999-11-11 00:00:00-05:00,0.5423772441404903,0.6092786756856624,0.5304304661862663,0.5806067585945129,56270400,0.0,0.0
1999-11-12 00:00:00-05:00,0.6056940448509402,0.6116678714752197,0.5710491754205872,0.6116678714752197,50150400,0.0,0.0
1999-11-15 00:00:00-05:00,0.6158491016025943,0.6343661315738529,0.5901636527728884,0.5997212529182434,36220800,0.0,0.0
1999-11-16 00:00:00-05:00,0.6140570946260081,0.6690117533859409,0.6116679138099331,0.6570649743080139,72379200,0.0,0.0
1999-11-17 00:00:00-05:00,0.6690117950363225,0.716798039325486,0.6594541961794471,0.6821531653404236,78638400,0.0,0.0
1999-11-18 00:00:00-05:00,0.6964891379460241,0.7024620904594252,0.6785685304105777,0.6845423579216003,23596800,0.0,0.0
1999-11-19 00:00:00-05:00,0.7669744559359388,0.8482109960522757,0.764584399610916,0.8195390701293945,216518400,0.0,0.0
1999-11-22 00:00:00-05:00,0.8404457836730784,0.841043078739766,0.7693632957505061,0.8183441162109375,54019200,0.0,0.0
1999-11-23 00:00:00-05:00,0.7347179982905389,0.768169167113709,0.7263558623331537,0.7598061561584473,55324800,0.0,0.0
1999-11-24 00:00:00-05:00,0.7562221101166772,0.7645842430498871,0.6797630733133964,0.7359123229980469,40684800,0.0,0.0
1999-11-26 00:00:00-05:00,0.7287449353039918,0.7359124793408994,0.7072405531977768,0.7311341166496277,7176000,0.0,0.0
